customer_id,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_Score,Segment
3226.0,23,3,364.41,5,3,2,10,Loyal
3227.0,10,7,1768.32,5,5,5,15,VIP Champions
3228.0,42,5,2581.17,5,5,5,15,VIP Champions
3229.0,1,4,793.86,5,4,3,12,Loyal
3230.0,175,5,1380.38,3,5,4,12,Loyal
3231.0,162,2,1202.74,3,2,4,9,Potential
3232.0,114,6,1311.62,4,5,4,13,VIP Champions
3233.0,5,6,1031.4099999999999,5,5,4,14,VIP Champions
3234.0,16,4,630.11,5,4,2,11,Loyal
3235.0,141,4,2142.65,3,4,5,12,Loyal
3236.0,582,3,373.79,1,3,2,6,At Risk
3237.0,184,4,917.83,3,4,3,10,Loyal
3238.0,118,2,559.08,4,2,2,8,Potential
3239.0,314,2,888.68,2,2,3,7,Potential
3240.0,3,7,2364.86,5,5,5,15,VIP Champions
3241.0,164,3,527.05,3,3,2,8,Potential
3242.0,13,7,2050.61,5,5,5,15,VIP Champions
3243.0,212,2,383.87,2,2,2,6,At Risk
3244.0,480,1,205.89,1,1,1,3,Lost
3246.0,74,5,819.15,4,5,3,12,Loyal
3247.0,456,3,1997.6100000000001,1,3,5,9,Potential
3248.0,531,3,958.16,1,3,4,8,Potential
3249.0,29,5,1946.02,5,5,5,15,VIP Champions
3250.0,235,2,342.68,2,2,1,5,At Risk
3251.0,141,3,593.34,3,3,2,8,Potential
3252.0,85,4,1597.97,4,4,5,13,VIP Champions
3253.0,39,3,1159.83,5,3,4,12,Loyal
3254.0,36,2,579.8,5,2,2,9,Potential
3255.0,444,1,106.69,1,1,1,3,Lost
3257.0,46,2,405.62,5,2,2,9,Potential
3258.0,56,5,1258.45,5,5,4,14,VIP Champions
3260.0,278,2,411.47,2,2,2,6,At Risk
3261.0,33,3,988.88,5,3,4,12,Loyal
3262.0,268,2,1332.42,2,2,4,8,Potential
3263.0,9,3,1265.96,5,3,4,12,Loyal
3264.0,499,1,163.64,1,1,1,3,Lost
3265.0,127,2,535.47,3,2,2,7,Potential
3266.0,325,1,706.6,2,1,3,6,At Risk
3267.0,168,2,617.28,3,2,2,7,Potential
3268.0,289,8,2490.68,2,5,5,12,Loyal
3269.0,20,2,431.53999999999996,5,2,2,9,Potential
3270.0,119,3,1385.83,4,3,4,11,Loyal
3271.0,339,3,699.21,1,3,3,7,Potential
3273.0,63,3,1680.9299999999998,4,3,5,12,Loyal
3275.0,334,4,2133.3900000000003,1,4,5,10,Loyal
3278.0,453,1,153.4,1,1,1,3,Lost
3279.0,209,3,757.74,2,3,3,8,Potential
3280.0,98,6,1766.0,4,5,5,14,VIP Champions
3281.0,184,1,48.85,3,1,1,5,At Risk
3282.0,67,3,940.87,4,3,3,10,Loyal
3283.0,112,5,1025.0900000000001,4,5,4,13,VIP Champions
3284.0,97,3,1005.3299999999999,4,3,4,11,Loyal
3285.0,22,4,828.2800000000001,5,4,3,12,Loyal
3286.0,69,2,217.36,4,2,1,7,Potential
3287.0,264,3,1361.59,2,3,4,9,Potential
3288.0,446,2,387.83000000000004,1,2,2,5,At Risk
3289.0,86,2,1166.6699999999998,4,2,4,10,Loyal
3290.0,431,1,495.28,1,1,2,4,At Risk
3291.0,283,4,1196.89,2,4,4,10,Loyal
3292.0,110,3,1618.98,4,3,5,12,Loyal
3293.0,73,3,408.32000000000005,4,3,2,9,Potential
3296.0,255,3,988.51,2,3,4,9,Potential
3297.0,319,5,1414.81,2,5,4,11,Loyal
3298.0,234,3,924.58,2,3,3,8,Potential
3299.0,514,1,171.33,1,1,1,3,Lost
3300.0,7,3,1156.05,5,3,4,12,Loyal
3301.0,31,1,151.08,5,1,1,7,Potential
3302.0,26,6,2567.91,5,5,5,15,VIP Champions
3304.0,7,1,321.42,5,1,1,7,Potential
3305.0,236,7,2502.82,2,5,5,12,Loyal
3306.0,294,1,260.0,2,1,1,4,At Risk
3308.0,652,2,108.18,1,2,1,4,At Risk
3309.0,234,4,940.05,2,4,3,9,Potential
3311.0,54,3,569.36,5,3,2,10,Loyal
3312.0,301,5,1043.67,2,5,4,11,Loyal
3313.0,226,1,138.9,2,1,1,4,At Risk
3314.0,88,3,1241.13,4,3,4,11,Loyal
3315.0,311,2,617.62,2,2,2,6,At Risk
3316.0,284,3,685.79,2,3,3,8,Potential
3317.0,287,2,315.8,2,2,1,5,At Risk
3319.0,133,1,432.36,3,1,2,6,At Risk
3320.0,307,3,641.6500000000001,2,3,3,8,Potential
3321.0,27,3,1037.3799999999999,5,3,4,12,Loyal
3322.0,298,5,1218.77,2,5,4,11,Loyal
3324.0,18,2,366.84000000000003,5,2,2,9,Potential
3325.0,139,4,1357.46,3,4,4,11,Loyal
3326.0,161,2,329.28,3,2,1,6,At Risk
3327.0,173,4,1452.9,3,4,5,12,Loyal
3328.0,169,2,918.5,3,2,3,8,Potential
3329.0,56,4,754.06,5,4,3,12,Loyal
3330.0,136,4,688.28,3,4,3,10,Loyal
3332.0,49,5,1439.6299999999999,5,5,5,15,VIP Champions
3334.0,47,2,987.75,5,2,4,11,Loyal
3335.0,410,1,356.57,1,1,2,4,At Risk
3336.0,445,3,562.58,1,3,2,6,At Risk
3337.0,83,3,750.28,4,3,3,10,Loyal
3338.0,190,5,899.12,3,5,3,11,Loyal
3339.0,208,5,1313.5,2,5,4,11,Loyal
3341.0,247,2,390.94,2,2,2,6,At Risk
3342.0,51,6,2038.1599999999999,5,5,5,15,VIP Champions
3343.0,66,3,1666.4799999999998,4,3,5,12,Loyal
3345.0,17,2,257.97,5,2,1,8,Potential
3346.0,227,1,183.31,2,1,1,4,At Risk
3347.0,6,1,106.69,5,1,1,7,Potential
3348.0,239,2,233.79,2,2,1,5,At Risk
3349.0,45,1,204.87,5,1,1,7,Potential
3350.0,20,76,26286.100000000002,5,5,5,15,VIP Champions
3351.0,69,6,2124.85,4,5,5,14,VIP Champions
3352.0,221,2,851.01,2,2,3,7,Potential
3353.0,193,1,214.72,3,1,1,5,At Risk
3354.0,185,4,851.03,3,4,3,10,Loyal
3355.0,37,5,1314.56,5,5,4,14,VIP Champions
3356.0,257,6,1166.13,2,5,4,11,Loyal
3357.0,76,4,745.69,4,4,3,11,Loyal
3358.0,66,6,1710.5700000000002,4,5,5,14,VIP Champions
3359.0,278,5,856.03,2,5,3,10,Loyal
3361.0,143,6,1238.29,3,5,4,12,Loyal
3362.0,67,5,1104.57,4,5,4,13,VIP Champions
3363.0,326,1,130.02,2,1,1,4,At Risk
3364.0,189,1,278.59,3,1,1,5,At Risk
3365.0,105,4,501.06,4,4,2,10,Loyal
3366.0,287,4,784.36,2,4,3,9,Potential
3367.0,58,3,2322.4,5,3,5,13,VIP Champions
3368.0,144,3,782.91,3,3,3,9,Potential
3370.0,2,1,44.08,5,1,1,7,Potential
3371.0,61,5,1191.77,5,5,4,14,VIP Champions
3372.0,257,2,1467.9699999999998,2,2,5,9,Potential
3373.0,36,3,1566.4,5,3,5,13,VIP Champions
3374.0,90,2,473.74,4,2,2,8,Potential
3375.0,181,2,1357.61,3,2,4,9,Potential
3376.0,266,4,1095.65,2,4,4,10,Loyal
3377.0,281,5,600.33,2,5,2,9,Potential
3379.0,327,3,1158.97,2,3,4,9,Potential
3380.0,330,1,1128.99,1,1,4,6,At Risk
3382.0,96,4,848.46,4,4,3,11,Loyal
3383.0,170,2,658.49,3,2,3,8,Potential
3384.0,5,8,2331.12,5,5,5,15,VIP Champions
3386.0,161,1,605.72,3,1,2,6,At Risk
3387.0,624,2,539.19,1,2,2,5,At Risk
3388.0,76,3,396.04999999999995,4,3,2,9,Potential
3389.0,443,3,1347.86,1,3,4,8,Potential
3390.0,85,1,273.06,4,1,1,6,At Risk
3391.0,173,4,705.5999999999999,3,4,3,10,Loyal
3392.0,180,3,756.25,3,3,3,9,Potential
3393.0,148,4,805.4100000000001,3,4,3,10,Loyal
3394.0,123,6,2166.71,3,5,5,13,VIP Champions
3395.0,120,4,495.07,4,4,2,10,Loyal
3396.0,88,2,513.08,4,2,2,8,Potential
3397.0,216,4,651.23,2,4,3,9,Potential
3398.0,248,4,754.8499999999999,2,4,3,9,Potential
3399.0,186,5,1266.6100000000001,3,5,4,12,Loyal
3401.0,37,5,1729.71,5,5,5,15,VIP Champions
3403.0,136,4,610.8199999999999,3,4,2,9,Potential
3404.0,323,5,1504.64,2,5,5,12,Loyal
3405.0,316,5,647.9,2,5,3,10,Loyal
3406.0,345,2,786.0,1,2,3,6,At Risk
3408.0,25,4,2025.48,5,4,5,14,VIP Champions
3409.0,430,1,130.36,1,1,1,3,Lost
3410.0,142,2,305.34000000000003,3,2,1,6,At Risk
3411.0,178,3,783.74,3,3,3,9,Potential
3412.0,249,3,1146.99,2,3,4,9,Potential
3413.0,77,1,58.49,4,1,1,6,At Risk
3414.0,145,3,1075.24,3,3,4,10,Loyal
3415.0,732,1,560.04,1,1,2,4,At Risk
3416.0,661,2,494.84,1,2,2,5,At Risk
3417.0,280,3,573.73,2,3,2,7,Potential
3418.0,683,2,494.81999999999994,1,2,2,5,At Risk
3419.0,90,4,1747.21,4,4,5,13,VIP Champions
3420.0,62,1,482.26,4,1,2,7,Potential
3421.0,523,4,314.65,1,4,1,6,At Risk
3422.0,88,1,166.52,4,1,1,6,At Risk
3424.0,66,6,1538.92,4,5,5,14,VIP Champions
3425.0,107,4,756.99,4,4,3,11,Loyal
3428.0,60,1,583.44,5,1,2,8,Potential
3429.0,138,3,635.8,3,3,3,9,Potential
3430.0,84,4,1405.79,4,4,4,12,Loyal
3431.0,68,7,1816.4099999999999,4,5,5,14,VIP Champions
3432.0,93,5,2475.63,4,5,5,14,VIP Champions
3433.0,65,1,281.19,4,1,1,6,At Risk
3434.0,87,3,303.33,4,3,1,8,Potential
3435.0,320,5,1898.02,2,5,5,12,Loyal
3436.0,632,2,404.39,1,2,2,5,At Risk
3437.0,154,2,614.9200000000001,3,2,2,7,Potential
3438.0,8,6,1001.6800000000001,5,5,4,14,VIP Champions
3439.0,249,7,1783.97,2,5,5,12,Loyal
3441.0,87,2,659.5899999999999,4,2,3,9,Potential
3442.0,103,3,475.26,4,3,2,9,Potential
3443.0,126,3,1064.8700000000001,3,3,4,10,Loyal
3444.0,136,2,546.62,3,2,2,7,Potential
3445.0,180,2,299.31,3,2,1,6,At Risk
3446.0,80,6,2692.31,4,5,5,14,VIP Champions
3447.0,192,3,1042.22,3,3,4,10,Loyal
3448.0,438,1,271.35,1,1,1,3,Lost
3449.0,81,3,1008.65,4,3,4,11,Loyal
3451.0,101,5,1069.3600000000001,4,5,4,13,VIP Champions
3452.0,231,4,489.33,2,4,2,8,Potential
3453.0,6,1,16.62,5,1,1,7,Potential
3454.0,243,1,110.53,2,1,1,4,At Risk
3455.0,258,1,351.62,2,1,2,5,At Risk
3457.0,126,5,1766.75,3,5,5,13,VIP Champions
3458.0,344,4,718.9799999999999,1,4,3,8,Potential
3459.0,10,6,1399.3,5,5,4,14,VIP Champions
3460.0,65,6,2194.25,4,5,5,14,VIP Champions
3461.0,260,2,459.94,2,2,2,6,At Risk
3462.0,464,2,1002.9499999999999,1,2,4,7,Potential
3463.0,49,5,1070.07,5,5,4,14,VIP Champions
3465.0,593,3,490.09,1,3,2,6,At Risk
3466.0,735,1,57.08,1,1,1,3,Lost
3467.0,23,3,727.73,5,3,3,11,Loyal
3468.0,443,1,23.45,1,1,1,3,Lost
3469.0,152,4,1117.21,3,4,4,11,Loyal
3470.0,93,5,3166.25,4,5,5,14,VIP Champions
3471.0,198,3,937.94,3,3,3,9,Potential
3472.0,504,3,1044.5600000000002,1,3,4,8,Potential
3473.0,718,1,273.06,1,1,1,3,Lost
3474.0,53,5,1137.6000000000001,5,5,4,14,VIP Champions
3475.0,301,3,823.33,2,3,3,8,Potential
3476.0,85,7,1895.3500000000001,4,5,5,14,VIP Champions
3477.0,248,2,1421.04,2,2,4,8,Potential
3479.0,165,3,397.54999999999995,3,3,2,8,Potential
3480.0,126,3,417.49,3,3,2,8,Potential
3481.0,75,3,675.94,4,3,3,10,Loyal
3482.0,219,1,206.34,2,1,1,4,At Risk
3485.0,267,3,484.22,2,3,2,7,Potential
3486.0,538,2,694.5799999999999,1,2,3,6,At Risk
3488.0,157,1,750.68,3,1,3,7,Potential
3489.0,136,3,979.8699999999999,3,3,4,10,Loyal
3490.0,60,1,107.36,5,1,1,7,Potential
3491.0,146,2,652.84,3,2,3,8,Potential
3492.0,170,2,359.78,3,2,2,7,Potential
3493.0,216,4,911.47,2,4,3,9,Potential
3494.0,203,3,701.48,3,3,3,9,Potential
3496.0,308,2,418.1,2,2,2,6,At Risk
3497.0,660,1,26.79,1,1,1,3,Lost
3498.0,91,3,1298.4299999999998,4,3,4,11,Loyal
3500.0,709,2,372.23,1,2,2,5,At Risk
3501.0,170,1,260.04,3,1,1,5,At Risk
3502.0,155,3,440.42999999999995,3,3,2,8,Potential
3504.0,350,3,684.4100000000001,1,3,3,7,Potential
3505.0,292,4,935.05,2,4,3,9,Potential
3507.0,293,1,207.23,2,1,1,4,At Risk
3508.0,268,3,1309.1399999999999,2,3,4,9,Potential
3509.0,51,4,1163.14,5,4,4,13,VIP Champions
3510.0,282,1,366.62,2,1,2,5,At Risk
3511.0,237,2,458.6,2,2,2,6,At Risk
3512.0,362,5,1980.01,1,5,5,11,Loyal
3513.0,290,1,246.97,2,1,1,4,At Risk
3514.0,404,6,1187.99,1,5,4,10,Loyal
3515.0,347,5,1796.6299999999999,1,5,5,11,Loyal
3516.0,53,5,1210.99,5,5,4,14,VIP Champions
3517.0,370,2,530.69,1,2,2,5,At Risk
3518.0,168,6,1394.4099999999999,3,5,4,12,Loyal
3520.0,452,2,490.15999999999997,1,2,2,5,At Risk
3521.0,56,4,1507.99,5,4,5,14,VIP Champions
3522.0,418,3,616.87,1,3,2,6,At Risk
3523.0,134,5,1506.42,3,5,5,13,VIP Champions
3524.0,118,1,437.16,4,1,2,7,Potential
3525.0,216,7,1770.1299999999999,2,5,5,12,Loyal
3526.0,305,2,421.18,2,2,2,6,At Risk
3527.0,222,1,312.41,2,1,1,4,At Risk
3528.0,82,5,1291.43,4,5,4,13,VIP Champions
3529.0,187,5,2002.13,3,5,5,13,VIP Champions
3530.0,446,3,450.56,1,3,2,6,At Risk
3531.0,241,2,366.51,2,2,2,6,At Risk
3532.0,240,6,842.46,2,5,3,10,Loyal
3533.0,74,3,1785.9299999999998,4,3,5,12,Loyal
3534.0,81,5,998.1999999999999,4,5,4,13,VIP Champions
3535.0,120,3,681.98,4,3,3,10,Loyal
3536.0,358,3,458.67,1,3,2,6,At Risk
3537.0,630,1,74.81,1,1,1,3,Lost
3538.0,101,3,374.73,4,3,2,9,Potential
3539.0,11,4,1071.67,5,4,4,13,VIP Champions
3540.0,190,4,1357.4099999999999,3,4,4,11,Loyal
3543.0,413,1,78.09,1,1,1,3,Lost
3545.0,111,6,2850.3,4,5,5,14,VIP Champions
3549.0,300,3,1304.52,2,3,4,9,Potential
3550.0,76,2,428.57,4,2,2,8,Potential
3551.0,131,6,2018.52,3,5,5,13,VIP Champions
3552.0,185,6,1869.02,3,5,5,13,VIP Champions
3553.0,128,4,1073.26,3,4,4,11,Loyal
3554.0,545,3,914.5999999999999,1,3,3,7,Potential
3555.0,430,3,1258.03,1,3,4,8,Potential
3556.0,10,69,18332.28,5,5,5,15,VIP Champions
3559.0,2,2,1091.42,5,2,4,11,Loyal
3560.0,474,4,1365.73,1,4,4,9,Potential
3561.0,214,1,737.34,2,1,3,6,At Risk
3562.0,303,5,1573.61,2,5,5,12,Loyal
3563.0,83,8,1149.08,4,5,4,13,VIP Champions
3564.0,574,1,58.96,1,1,1,3,Lost
3565.0,139,1,183.31,3,1,1,5,At Risk
3567.0,77,3,1020.5600000000001,4,3,4,11,Loyal
3568.0,75,2,1412.25,4,2,4,10,Loyal
3571.0,126,5,1519.76,3,5,5,13,VIP Champions
3572.0,32,3,1632.08,5,3,5,13,VIP Champions
3573.0,507,2,201.04000000000002,1,2,1,4,At Risk
3574.0,33,3,1959.43,5,3,5,13,VIP Champions
3575.0,84,5,1262.82,4,5,4,13,VIP Champions
3576.0,25,4,2289.46,5,4,5,14,VIP Champions
3577.0,28,3,786.0699999999999,5,3,3,11,Loyal
3578.0,28,6,1466.9,5,5,5,15,VIP Champions
3579.0,223,1,192.22,2,1,1,4,At Risk
3580.0,194,3,1020.4,3,3,4,10,Loyal
3582.0,23,8,2494.25,5,5,5,15,VIP Champions
3583.0,369,4,1549.8,1,4,5,10,Loyal
3584.0,345,1,142.57,1,1,1,3,Lost
3585.0,351,5,1082.72,1,5,4,10,Loyal
3586.0,264,1,116.98,2,1,1,4,At Risk
3587.0,17,2,386.67999999999995,5,2,2,9,Potential
3588.0,187,1,761.4,3,1,3,7,Potential
3589.0,159,2,246.84,3,2,1,6,At Risk
3590.0,308,2,322.68,2,2,1,5,At Risk
3591.0,380,2,346.48,1,2,1,4,At Risk
3592.0,203,2,632.7,3,2,3,8,Potential
3593.0,179,2,355.21,3,2,2,7,Potential
3594.0,268,1,296.58,2,1,1,4,At Risk
3595.0,20,1,50.85,5,1,1,7,Potential
3596.0,164,3,1018.09,3,3,4,10,Loyal
3597.0,427,3,301.51,1,3,1,5,At Risk
3598.0,186,2,747.26,3,2,3,8,Potential
3599.0,38,3,925.32,5,3,3,11,Loyal
3600.0,212,4,1241.49,2,4,4,10,Loyal
3601.0,149,2,885.0699999999999,3,2,3,8,Potential
3602.0,430,3,636.96,1,3,3,7,Potential
3603.0,159,6,2389.74,3,5,5,13,VIP Champions
3604.0,200,4,1545.27,3,4,5,12,Loyal
3605.0,5,77,21626.1,5,5,5,15,VIP Champions
3606.0,487,4,1213.6,1,4,4,9,Potential
3607.0,82,5,1209.04,4,5,4,13,VIP Champions
3608.0,169,4,2496.09,3,4,5,12,Loyal
3609.0,219,3,681.02,2,3,3,8,Potential
3610.0,151,2,534.03,3,2,2,7,Potential
3611.0,343,1,282.95,1,1,1,3,Lost
3613.0,510,3,769.6700000000001,1,3,3,7,Potential
3614.0,576,2,57.910000000000004,1,2,1,4,At Risk
3615.0,143,2,299.54999999999995,3,2,1,6,At Risk
3616.0,657,1,63.3,1,1,1,3,Lost
3617.0,19,6,2477.5,5,5,5,15,VIP Champions
3618.0,8,72,27920.86,5,5,5,15,VIP Champions
3619.0,184,5,733.9,3,5,3,11,Loyal
3620.0,414,2,798.6700000000001,1,2,3,6,At Risk
3621.0,628,2,1308.86,1,2,4,7,Potential
3622.0,185,4,2020.6399999999999,3,4,5,12,Loyal
3624.0,207,4,1388.1200000000001,2,4,4,10,Loyal
3626.0,38,6,1278.49,5,5,4,14,VIP Champions
3627.0,56,4,1330.54,5,4,4,13,VIP Champions
3628.0,500,3,1513.16,1,3,5,9,Potential
3629.0,2,5,1411.02,5,5,4,14,VIP Champions
3630.0,396,1,222.1,1,1,1,3,Lost
3631.0,47,3,366.47,5,3,2,10,Loyal
3632.0,47,4,1405.85,5,4,4,13,VIP Champions
3633.0,101,7,1669.56,4,5,5,14,VIP Champions
3634.0,13,1,552.4,5,1,2,8,Potential
3636.0,639,2,990.16,1,2,4,7,Potential
3637.0,317,4,731.8299999999999,2,4,3,9,Potential
3638.0,72,6,2214.42,4,5,5,14,VIP Champions
3640.0,12,2,1013.8599999999999,5,2,4,11,Loyal
3641.0,181,2,576.48,3,2,2,7,Potential
3642.0,453,2,399.36,1,2,2,5,At Risk
3643.0,141,7,3559.9,3,5,5,13,VIP Champions
3644.0,38,7,2464.95,5,5,5,15,VIP Champions
3645.0,217,2,365.19,2,2,2,6,At Risk
3646.0,596,2,267.54,1,2,1,4,At Risk
3647.0,154,4,886.15,3,4,3,10,Loyal
3648.0,9,72,22942.420000000002,5,5,5,15,VIP Champions
3649.0,192,5,950.21,3,5,3,11,Loyal
3650.0,287,3,564.29,2,3,2,7,Potential
3651.0,118,2,410.20000000000005,4,2,2,8,Potential
3654.0,12,6,1036.42,5,5,4,14,VIP Champions
3655.0,607,3,912.9,1,3,3,7,Potential
3656.0,328,3,842.59,2,3,3,8,Potential
3657.0,192,4,688.61,3,4,3,10,Loyal
3659.0,220,3,334.7,2,3,1,6,At Risk
3660.0,99,3,970.67,4,3,4,11,Loyal
3661.0,122,5,2426.1800000000003,4,5,5,14,VIP Champions
3662.0,165,1,121.51,3,1,1,5,At Risk
3663.0,50,2,268.57,5,2,1,8,Potential
3664.0,301,3,222.23000000000002,2,3,1,6,At Risk
3665.0,80,3,625.0,4,3,2,9,Potential
3666.0,63,5,1859.09,4,5,5,14,VIP Champions
3668.0,315,4,904.38,2,4,3,9,Potential
3669.0,591,3,1171.03,1,3,4,8,Potential
3672.0,402,7,1534.1599999999999,1,5,5,11,Loyal
3673.0,144,2,438.65,3,2,2,7,Potential
3674.0,159,2,427.51,3,2,2,7,Potential
3675.0,208,4,831.4,2,4,3,9,Potential
3676.0,268,3,1770.79,2,3,5,10,Loyal
3677.0,9,1,250.72,5,1,1,7,Potential
3678.0,117,1,219.38,4,1,1,6,At Risk
3679.0,67,2,417.82000000000005,4,2,2,8,Potential
3680.0,233,3,1102.87,2,3,4,9,Potential
3681.0,17,11,2287.75,5,5,5,15,VIP Champions
3684.0,63,4,1007.31,4,4,4,12,Loyal
3685.0,256,4,1220.67,2,4,4,10,Loyal
3686.0,196,3,639.24,3,3,3,9,Potential
3687.0,32,4,901.07,5,4,3,12,Loyal
3688.0,238,5,857.21,2,5,3,10,Loyal
3689.0,390,3,583.4,1,3,2,6,At Risk
3690.0,126,1,501.69,3,1,2,6,At Risk
3691.0,75,1,259.23,4,1,1,6,At Risk
3692.0,46,8,3293.95,5,5,5,15,VIP Champions
3693.0,291,2,649.21,2,2,3,7,Potential
3694.0,53,1,279.43,5,1,1,7,Potential
3695.0,339,4,1108.38,1,4,4,9,Potential
3696.0,467,5,2980.9,1,5,5,11,Loyal
3697.0,365,2,557.38,1,2,2,5,At Risk
3698.0,361,4,802.21,1,4,3,8,Potential
3699.0,135,10,4522.92,3,5,5,13,VIP Champions
3700.0,30,2,1088.92,5,2,4,11,Loyal
3701.0,712,2,352.5,1,2,2,5,At Risk
3702.0,167,3,584.85,3,3,2,8,Potential
3703.0,539,2,1426.28,1,2,5,8,Potential
3704.0,54,1,68.08,5,1,1,7,Potential
3705.0,109,2,250.0,4,2,1,7,Potential
3706.0,68,1,566.48,4,1,2,7,Potential
3707.0,7,3,942.25,5,3,3,11,Loyal
3708.0,604,1,347.16,1,1,2,4,At Risk
3709.0,108,6,1147.6399999999999,4,5,4,13,VIP Champions
3710.0,55,6,2116.89,5,5,5,15,VIP Champions
3711.0,83,6,1103.25,4,5,4,13,VIP Champions
3712.0,127,2,669.38,3,2,3,8,Potential
3713.0,43,5,864.69,5,5,3,13,VIP Champions
3714.0,209,4,1063.92,2,4,4,10,Loyal
3715.0,55,1,552.4,5,1,2,8,Potential
3716.0,147,5,1781.36,3,5,5,13,VIP Champions
3718.0,57,7,1321.25,5,5,4,14,VIP Champions
3719.0,194,5,1579.77,3,5,5,13,VIP Champions
3720.0,251,5,2158.81,2,5,5,12,Loyal
3721.0,175,3,1564.98,3,3,5,11,Loyal
3722.0,29,62,20317.81,5,5,5,15,VIP Champions
3723.0,196,4,913.6,3,4,3,10,Loyal
3724.0,250,1,26.62,2,1,1,4,At Risk
3726.0,550,2,742.1800000000001,1,2,3,6,At Risk
3728.0,105,3,251.67,4,3,1,8,Potential
3729.0,455,2,280.56,1,2,1,4,At Risk
3730.0,514,2,1085.9,1,2,4,7,Potential
3732.0,8,5,2681.42,5,5,5,15,VIP Champions
3733.0,407,1,106.82,1,1,1,3,Lost
3734.0,105,4,2087.25,4,4,5,13,VIP Champions
3735.0,358,4,1460.03,1,4,5,10,Loyal
3737.0,52,6,2105.1,5,5,5,15,VIP Champions
3738.0,101,2,333.19,4,2,1,7,Potential
3740.0,29,2,422.51,5,2,2,9,Potential
3741.0,17,2,978.99,5,2,4,11,Loyal
3742.0,153,1,67.75,3,1,1,5,At Risk
3743.0,122,3,747.37,4,3,3,10,Loyal
3744.0,162,3,691.0999999999999,3,3,3,9,Potential
3745.0,294,5,2399.3,2,5,5,12,Loyal
3746.0,136,6,1531.35,3,5,5,13,VIP Champions
3748.0,378,3,609.19,1,3,2,6,At Risk
3750.0,66,4,1041.73,4,4,4,12,Loyal
3751.0,230,4,2235.34,2,4,5,11,Loyal
3752.0,295,3,632.27,2,3,3,8,Potential
3754.0,370,2,610.8,1,2,2,5,At Risk
3755.0,26,5,848.9200000000001,5,5,3,13,VIP Champions
3756.0,699,2,245.24,1,2,1,4,At Risk
3758.0,185,4,862.5,3,4,3,10,Loyal
3759.0,177,4,1778.05,3,4,5,12,Loyal
3760.0,104,5,1122.1399999999999,4,5,4,13,VIP Champions
3761.0,389,2,233.06,1,2,1,4,At Risk
3762.0,229,2,474.25,2,2,2,6,At Risk
3763.0,646,1,183.4,1,1,1,3,Lost
3764.0,71,4,1060.04,4,4,4,12,Loyal
3765.0,130,3,1264.42,3,3,4,10,Loyal
3766.0,152,3,561.19,3,3,2,8,Potential
3767.0,197,3,1133.38,3,3,4,10,Loyal
3768.0,99,4,947.22,4,4,3,11,Loyal
3769.0,431,2,429.15,1,2,2,5,At Risk
3770.0,354,3,1475.3899999999999,1,3,5,9,Potential
3771.0,48,3,527.48,5,3,2,10,Loyal
3772.0,291,2,182.4,2,2,1,5,At Risk
3773.0,14,4,960.95,5,4,4,13,VIP Champions
3774.0,122,1,270.69,4,1,1,6,At Risk
3775.0,80,6,2211.61,4,5,5,14,VIP Champions
3777.0,353,3,577.83,1,3,2,6,At Risk
3778.0,187,1,176.65,3,1,1,5,At Risk
3779.0,176,1,247.28,3,1,1,5,At Risk
3780.0,48,4,942.1700000000001,5,4,3,12,Loyal
3781.0,80,1,1635.35,4,1,5,10,Loyal
3782.0,2,4,2350.16,5,4,5,14,VIP Champions
3783.0,55,2,369.3,5,2,2,9,Potential
3784.0,150,6,1393.79,3,5,4,12,Loyal
3785.0,452,1,271.98,1,1,1,3,Lost
3787.0,200,5,648.02,3,5,3,11,Loyal
3788.0,180,6,1052.41,3,5,4,12,Loyal
3789.0,337,3,899.0,1,3,3,7,Potential
3790.0,239,2,659.57,2,2,3,7,Potential
3791.0,660,1,154.71,1,1,1,3,Lost
3792.0,162,2,393.52,3,2,2,7,Potential
3793.0,16,5,763.36,5,5,3,13,VIP Champions
3794.0,203,2,938.4000000000001,3,2,3,8,Potential
3795.0,479,2,701.22,1,2,3,6,At Risk
3796.0,213,1,221.4,2,1,1,4,At Risk
3797.0,182,1,127.24,3,1,1,5,At Risk
3798.0,175,2,452.13,3,2,2,7,Potential
3799.0,268,2,884.2,2,2,3,7,Potential
3802.0,421,1,106.21,1,1,1,3,Lost
3803.0,320,4,1470.68,2,4,5,11,Loyal
3804.0,37,4,1280.74,5,4,4,13,VIP Champions
3805.0,537,2,1469.26,1,2,5,8,Potential
3806.0,173,2,97.11,3,2,1,6,At Risk
3808.0,516,1,282.95,1,1,1,3,Lost
3809.0,331,4,940.48,1,4,3,8,Potential
3810.0,12,55,18110.41,5,5,5,15,VIP Champions
3811.0,52,2,276.98,5,2,1,8,Potential
3812.0,201,3,485.12,3,3,2,8,Potential
3813.0,118,2,463.69,4,2,2,8,Potential
3814.0,67,2,1008.69,4,2,4,10,Loyal
3815.0,59,5,840.29,5,5,3,13,VIP Champions
3816.0,67,2,323.98,4,2,1,7,Potential
3817.0,173,4,2063.73,3,4,5,12,Loyal
3818.0,132,4,912.51,3,4,3,10,Loyal
3819.0,124,1,401.6,3,1,2,6,At Risk
3820.0,269,3,281.36,2,3,1,6,At Risk
3821.0,267,1,437.98,2,1,2,5,At Risk
3822.0,129,1,286.17,3,1,1,5,At Risk
